fecha,hotel,"hab bamboo","hab rategain",disponibilidad
2022-02-17,bhzonafinanciera,5,PRIVILEGE,3
2022-02-08,bhretiro,1,ESTANDAR,7
2022-02-08,bhretiro,2,TWIN,1
2022-02-08,bhretiro,3,"JUNIOR SUITE",0
2022-02-08,bhretiro,4,AUXILIAR,0
2022-02-08,bhretiro,5,"ESPECIAL TWIN",0
2022-02-08,bhretiro,6,PRIVILEGE,0
2022-02-09,bhretiro,1,ESTANDAR,2
2022-02-09,bhretiro,2,TWIN,1
2022-02-09,bhretiro,3,"JUNIOR SUITE",0
2022-02-09,bhretiro,4,AUXILIAR,0
2022-02-09,bhretiro,5,"ESPECIAL TWIN",0
2022-02-09,bhretiro,6,PRIVILEGE,1
2022-02-10,bhretiro,1,ESTANDAR,5
2022-02-10,bhretiro,2,TWIN,1
2022-02-10,bhretiro,3,"JUNIOR SUITE",0
2022-02-10,bhretiro,4,AUXILIAR,0
2022-02-10,bhretiro,5,"ESPECIAL TWIN",0
2022-02-10,bhretiro,6,PRIVILEGE,2
2022-02-11,bhretiro,1,ESTANDAR,2
2022-02-11,bhretiro,2,TWIN,1
2022-02-11,bhretiro,3,"JUNIOR SUITE",0
2022-02-11,bhretiro,4,AUXILIAR,0
2022-02-11,bhretiro,5,"ESPECIAL TWIN",0
2022-02-11,bhretiro,6,PRIVILEGE,1
2022-02-12,bhretiro,1,ESTANDAR,6
2022-02-12,bhretiro,2,TWIN,1
2022-02-12,bhretiro,3,"JUNIOR SUITE",0
2022-02-12,bhretiro,4,AUXILIAR,0
2022-02-12,bhretiro,5,"ESPECIAL TWIN",0
2022-02-12,bhretiro,6,PRIVILEGE,1
2022-02-13,bhretiro,1,ESTANDAR,24
2022-02-13,bhretiro,2,TWIN,3
2022-02-13,bhretiro,3,"JUNIOR SUITE",0
2022-02-13,bhretiro,4,AUXILIAR,0
2022-02-13,bhretiro,5,"ESPECIAL TWIN",1
2022-02-13,bhretiro,6,PRIVILEGE,3
2022-02-14,bhretiro,1,ESTANDAR,32
2022-02-14,bhretiro,2,TWIN,3
2022-02-14,bhretiro,3,"JUNIOR SUITE",0
2022-02-14,bhretiro,4,AUXILIAR,0
2022-02-14,bhretiro,5,"ESPECIAL TWIN",1
2022-02-14,bhretiro,6,PRIVILEGE,3
2022-02-15,bhretiro,1,ESTANDAR,35
2022-02-15,bhretiro,2,TWIN,3
2022-02-15,bhretiro,3,"JUNIOR SUITE",0
2022-02-15,bhretiro,4,AUXILIAR,0
2022-02-15,bhretiro,5,"ESPECIAL TWIN",1
2022-02-15,bhretiro,6,PRIVILEGE,3
2022-02-16,bhretiro,1,ESTANDAR,32
2022-02-16,bhretiro,2,TWIN,2
2022-02-16,bhretiro,3,"JUNIOR SUITE",0
2022-02-16,bhretiro,4,AUXILIAR,0
2022-02-16,bhretiro,5,"ESPECIAL TWIN",1
2022-02-16,bhretiro,6,PRIVILEGE,3
2022-02-17,bhretiro,1,ESTANDAR,27
2022-02-17,bhretiro,2,TWIN,2
2022-02-17,bhretiro,3,"JUNIOR SUITE",0
2022-02-17,bhretiro,4,AUXILIAR,0
2022-02-17,bhretiro,5,"ESPECIAL TWIN",1
2022-02-17,bhretiro,6,PRIVILEGE,3
2022-02-08,bhlaquinta,1,"JUNIOR SUITE",1
2022-02-08,bhlaquinta,2,TWIN,1
2022-02-08,bhlaquinta,3,ESTANDAR,4
2022-02-08,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-08,bhlaquinta,5,SUPERIOR,9
2022-02-08,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-08,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-08,bhlaquinta,8,"JUNIOR SUITE CASA",1
2022-02-09,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-09,bhlaquinta,2,TWIN,1
2022-02-09,bhlaquinta,3,ESTANDAR,1
2022-02-09,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-09,bhlaquinta,5,SUPERIOR,7
2022-02-09,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-09,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-09,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-10,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-10,bhlaquinta,2,TWIN,1
2022-02-10,bhlaquinta,3,ESTANDAR,0
2022-02-10,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-10,bhlaquinta,5,SUPERIOR,11
2022-02-10,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-10,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-10,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-11,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-11,bhlaquinta,2,TWIN,1
2022-02-11,bhlaquinta,3,ESTANDAR,1
2022-02-11,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-11,bhlaquinta,5,SUPERIOR,12
2022-02-11,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-11,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-11,bhlaquinta,8,"JUNIOR SUITE CASA",1
2022-02-12,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-12,bhlaquinta,2,TWIN,1
2022-02-12,bhlaquinta,3,ESTANDAR,1
2022-02-12,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-12,bhlaquinta,5,SUPERIOR,14
2022-02-12,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-12,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-12,bhlaquinta,8,"JUNIOR SUITE CASA",1
2022-02-13,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-13,bhlaquinta,2,TWIN,1
2022-02-13,bhlaquinta,3,ESTANDAR,2
2022-02-13,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-13,bhlaquinta,5,SUPERIOR,14
2022-02-13,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-13,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-13,bhlaquinta,8,"JUNIOR SUITE CASA",1
2022-02-14,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-14,bhlaquinta,2,TWIN,1
2022-02-14,bhlaquinta,3,ESTANDAR,2
2022-02-14,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-14,bhlaquinta,5,SUPERIOR,14
2022-02-14,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-14,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-14,bhlaquinta,8,"JUNIOR SUITE CASA",1
2022-02-15,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-15,bhlaquinta,2,TWIN,1
2022-02-15,bhlaquinta,3,ESTANDAR,2
2022-02-15,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-15,bhlaquinta,5,SUPERIOR,12
2022-02-15,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-15,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-15,bhlaquinta,8,"JUNIOR SUITE CASA",1
2022-02-16,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-16,bhlaquinta,2,TWIN,1
2022-02-16,bhlaquinta,3,ESTANDAR,3
2022-02-16,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-16,bhlaquinta,5,SUPERIOR,13
2022-02-16,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-16,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-16,bhlaquinta,8,"JUNIOR SUITE CASA",1
2022-02-17,bhlaquinta,1,"JUNIOR SUITE",2
2022-02-17,bhlaquinta,2,TWIN,1
2022-02-17,bhlaquinta,3,ESTANDAR,1
2022-02-17,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-17,bhlaquinta,5,SUPERIOR,10
2022-02-17,bhlaquinta,6,"JUNIOR SUITE TERRAZA",2
2022-02-17,bhlaquinta,7,"JUNIOR SUITE BALCON",2
2022-02-17,bhlaquinta,8,"JUNIOR SUITE CASA",1
