fecha,hotel,"hab bamboo","hab rategain",disponibilidad
2022-02-06,bhzonafinanciera,5,PRIVILEGE,0
2022-02-07,bhzonafinanciera,1,ESTANDAR,32
2022-02-07,bhzonafinanciera,2,TWIN,6
2022-02-07,bhzonafinanciera,3,"JUNIOR SUITE",1
2022-02-07,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-07,bhzonafinanciera,5,PRIVILEGE,0
2022-02-08,bhzonafinanciera,1,ESTANDAR,35
2022-02-08,bhzonafinanciera,2,TWIN,6
2022-02-08,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-08,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-08,bhzonafinanciera,5,PRIVILEGE,0
2022-02-09,bhzonafinanciera,1,ESTANDAR,40
2022-02-09,bhzonafinanciera,2,TWIN,6
2022-02-09,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-09,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-09,bhzonafinanciera,5,PRIVILEGE,0
2022-02-10,bhzonafinanciera,1,ESTANDAR,41
2022-02-10,bhzonafinanciera,2,TWIN,6
2022-02-10,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-10,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-10,bhzonafinanciera,5,PRIVILEGE,0
2022-02-11,bhzonafinanciera,1,ESTANDAR,43
2022-02-11,bhzonafinanciera,2,TWIN,6
2022-02-11,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-11,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-11,bhzonafinanciera,5,PRIVILEGE,0
2022-02-12,bhzonafinanciera,1,ESTANDAR,45
2022-02-12,bhzonafinanciera,2,TWIN,6
2022-02-12,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-12,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-12,bhzonafinanciera,5,PRIVILEGE,0
2022-02-13,bhzonafinanciera,1,ESTANDAR,46
2022-02-13,bhzonafinanciera,2,TWIN,6
2022-02-13,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-13,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-13,bhzonafinanciera,5,PRIVILEGE,0
2022-02-14,bhzonafinanciera,1,ESTANDAR,46
2022-02-14,bhzonafinanciera,2,TWIN,6
2022-02-14,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-14,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-14,bhzonafinanciera,5,PRIVILEGE,0
2022-02-15,bhzonafinanciera,1,ESTANDAR,47
2022-02-15,bhzonafinanciera,2,TWIN,6
2022-02-15,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-02-15,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-02-15,bhzonafinanciera,5,PRIVILEGE,0
2022-02-05,bhretiro,1,ESTANDAR,5
2022-02-05,bhretiro,2,TWIN,1
2022-02-05,bhretiro,3,"JUNIOR SUITE",0
2022-02-05,bhretiro,4,AUXILIAR,0
2022-02-05,bhretiro,5,"ESPECIAL TWIN",0
2022-02-05,bhretiro,6,PRIVILEGE,0
2022-02-06,bhretiro,1,ESTANDAR,17
2022-02-06,bhretiro,2,TWIN,3
2022-02-06,bhretiro,3,"JUNIOR SUITE",0
2022-02-06,bhretiro,4,AUXILIAR,0
2022-02-06,bhretiro,5,"ESPECIAL TWIN",0
2022-02-06,bhretiro,6,PRIVILEGE,0
2022-02-07,bhretiro,1,ESTANDAR,32
2022-02-07,bhretiro,2,TWIN,6
2022-02-07,bhretiro,3,"JUNIOR SUITE",1
2022-02-07,bhretiro,4,AUXILIAR,0
2022-02-07,bhretiro,5,"ESPECIAL TWIN",0
2022-02-07,bhretiro,6,PRIVILEGE,0
2022-02-08,bhretiro,1,ESTANDAR,35
2022-02-08,bhretiro,2,TWIN,6
2022-02-08,bhretiro,3,"JUNIOR SUITE",2
2022-02-08,bhretiro,4,AUXILIAR,0
2022-02-08,bhretiro,5,"ESPECIAL TWIN",0
2022-02-08,bhretiro,6,PRIVILEGE,0
2022-02-09,bhretiro,1,ESTANDAR,40
2022-02-09,bhretiro,2,TWIN,6
2022-02-09,bhretiro,3,"JUNIOR SUITE",2
2022-02-09,bhretiro,4,AUXILIAR,0
2022-02-09,bhretiro,5,"ESPECIAL TWIN",0
2022-02-09,bhretiro,6,PRIVILEGE,0
2022-02-10,bhretiro,1,ESTANDAR,41
2022-02-10,bhretiro,2,TWIN,6
2022-02-10,bhretiro,3,"JUNIOR SUITE",2
2022-02-10,bhretiro,4,AUXILIAR,0
2022-02-10,bhretiro,5,"ESPECIAL TWIN",0
2022-02-10,bhretiro,6,PRIVILEGE,0
2022-02-11,bhretiro,1,ESTANDAR,43
2022-02-11,bhretiro,2,TWIN,6
2022-02-11,bhretiro,3,"JUNIOR SUITE",2
2022-02-11,bhretiro,4,AUXILIAR,0
2022-02-11,bhretiro,5,"ESPECIAL TWIN",0
2022-02-11,bhretiro,6,PRIVILEGE,0
2022-02-12,bhretiro,1,ESTANDAR,45
2022-02-12,bhretiro,2,TWIN,6
2022-02-12,bhretiro,3,"JUNIOR SUITE",2
2022-02-12,bhretiro,4,AUXILIAR,0
2022-02-12,bhretiro,5,"ESPECIAL TWIN",0
2022-02-12,bhretiro,6,PRIVILEGE,0
2022-02-13,bhretiro,1,ESTANDAR,46
2022-02-13,bhretiro,2,TWIN,6
2022-02-13,bhretiro,3,"JUNIOR SUITE",2
2022-02-13,bhretiro,4,AUXILIAR,0
2022-02-13,bhretiro,5,"ESPECIAL TWIN",0
2022-02-13,bhretiro,6,PRIVILEGE,0
2022-02-14,bhretiro,1,ESTANDAR,46
2022-02-14,bhretiro,2,TWIN,6
2022-02-14,bhretiro,3,"JUNIOR SUITE",2
2022-02-14,bhretiro,4,AUXILIAR,0
2022-02-14,bhretiro,5,"ESPECIAL TWIN",0
2022-02-14,bhretiro,6,PRIVILEGE,0
2022-02-15,bhretiro,1,ESTANDAR,47
2022-02-15,bhretiro,2,TWIN,6
2022-02-15,bhretiro,3,"JUNIOR SUITE",2
2022-02-15,bhretiro,4,AUXILIAR,0
2022-02-15,bhretiro,5,"ESPECIAL TWIN",0
2022-02-15,bhretiro,6,PRIVILEGE,0
2022-02-05,bhlaquinta,1,"JUNIOR SUITE",5
2022-02-05,bhlaquinta,2,TWIN,1
2022-02-05,bhlaquinta,3,ESTANDAR,0
2022-02-05,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-05,bhlaquinta,5,SUPERIOR,0
2022-02-05,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-05,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-05,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-06,bhlaquinta,1,"JUNIOR SUITE",17
2022-02-06,bhlaquinta,2,TWIN,3
2022-02-06,bhlaquinta,3,ESTANDAR,0
2022-02-06,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-06,bhlaquinta,5,SUPERIOR,0
2022-02-06,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-06,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-06,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-07,bhlaquinta,1,"JUNIOR SUITE",32
2022-02-07,bhlaquinta,2,TWIN,6
2022-02-07,bhlaquinta,3,ESTANDAR,1
2022-02-07,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-07,bhlaquinta,5,SUPERIOR,0
2022-02-07,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-07,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-07,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-08,bhlaquinta,1,"JUNIOR SUITE",35
2022-02-08,bhlaquinta,2,TWIN,6
2022-02-08,bhlaquinta,3,ESTANDAR,2
2022-02-08,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-08,bhlaquinta,5,SUPERIOR,0
2022-02-08,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-08,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-08,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-09,bhlaquinta,1,"JUNIOR SUITE",40
2022-02-09,bhlaquinta,2,TWIN,6
2022-02-09,bhlaquinta,3,ESTANDAR,2
2022-02-09,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-09,bhlaquinta,5,SUPERIOR,0
2022-02-09,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-09,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-09,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-10,bhlaquinta,1,"JUNIOR SUITE",41
2022-02-10,bhlaquinta,2,TWIN,6
2022-02-10,bhlaquinta,3,ESTANDAR,2
2022-02-10,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-10,bhlaquinta,5,SUPERIOR,0
2022-02-10,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-10,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-10,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-11,bhlaquinta,1,"JUNIOR SUITE",43
2022-02-11,bhlaquinta,2,TWIN,6
2022-02-11,bhlaquinta,3,ESTANDAR,2
2022-02-11,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-11,bhlaquinta,5,SUPERIOR,0
2022-02-11,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-11,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-11,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-12,bhlaquinta,1,"JUNIOR SUITE",45
2022-02-12,bhlaquinta,2,TWIN,6
2022-02-12,bhlaquinta,3,ESTANDAR,2
2022-02-12,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-12,bhlaquinta,5,SUPERIOR,0
2022-02-12,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-12,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-12,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-13,bhlaquinta,1,"JUNIOR SUITE",46
2022-02-13,bhlaquinta,2,TWIN,6
2022-02-13,bhlaquinta,3,ESTANDAR,2
2022-02-13,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-13,bhlaquinta,5,SUPERIOR,0
2022-02-13,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-13,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-13,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-14,bhlaquinta,1,"JUNIOR SUITE",46
2022-02-14,bhlaquinta,2,TWIN,6
2022-02-14,bhlaquinta,3,ESTANDAR,2
2022-02-14,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-14,bhlaquinta,5,SUPERIOR,0
2022-02-14,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-14,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-14,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-02-15,bhlaquinta,1,"JUNIOR SUITE",47
2022-02-15,bhlaquinta,2,TWIN,6
2022-02-15,bhlaquinta,3,ESTANDAR,2
2022-02-15,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-02-15,bhlaquinta,5,SUPERIOR,0
2022-02-15,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-02-15,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-02-15,bhlaquinta,8,"JUNIOR SUITE CASA",0
