fecha,hotel,"hab bamboo","hab rategain",disponibilidad
2021-12-29,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2021-12-29,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2021-12-29,belasierra,11,"SUPERIOR DOBLE TWIN",0
2021-12-30,belasierra,6,FAMILIAR,0
2021-12-30,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2021-12-30,belasierra,8,"STANDAR DOBLE TWIN",0
2021-12-30,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2021-12-30,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2021-12-30,belasierra,11,"SUPERIOR DOBLE TWIN",0
2021-12-31,belasierra,6,FAMILIAR,0
2021-12-31,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2021-12-31,belasierra,8,"STANDAR DOBLE TWIN",0
2021-12-31,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2021-12-31,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2021-12-31,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-01,belasierra,6,FAMILIAR,0
2022-01-01,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-01,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-01,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-01,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-01,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-02,belasierra,6,FAMILIAR,0
2022-01-02,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-02,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-02,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-02,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-02,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-03,belasierra,6,FAMILIAR,0
2022-01-03,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-03,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-03,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-03,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-03,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-04,belasierra,6,FAMILIAR,0
2022-01-04,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-04,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-04,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-04,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-04,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-05,belasierra,6,FAMILIAR,0
2022-01-05,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-05,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-05,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-05,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-05,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-06,belasierra,6,FAMILIAR,0
2022-01-06,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-06,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-06,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-06,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-06,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-07,belasierra,6,FAMILIAR,0
2022-01-07,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-07,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-07,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-07,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-07,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-08,belasierra,6,FAMILIAR,0
2022-01-08,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-08,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-08,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-08,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-08,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-09,belasierra,6,FAMILIAR,0
2022-01-09,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-09,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-09,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-09,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-09,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-10,belasierra,6,FAMILIAR,0
2022-01-10,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-10,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-10,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-10,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-10,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-11,belasierra,6,FAMILIAR,0
2022-01-11,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-11,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-11,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-11,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-11,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-12,belasierra,6,FAMILIAR,0
2022-01-12,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-12,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-12,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-12,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-12,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-13,belasierra,6,FAMILIAR,0
2022-01-13,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-13,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-13,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-13,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-13,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-14,belasierra,6,FAMILIAR,0
2022-01-14,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-14,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-14,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-14,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-14,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-15,belasierra,6,FAMILIAR,0
2022-01-15,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-15,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-15,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-15,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-15,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-16,belasierra,6,FAMILIAR,0
2022-01-16,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-16,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-16,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-16,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-16,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-17,belasierra,6,FAMILIAR,0
2022-01-17,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-17,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-17,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-17,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-17,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-18,belasierra,6,FAMILIAR,0
2022-01-18,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-18,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-18,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-18,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-18,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-19,belasierra,6,FAMILIAR,0
2022-01-19,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-19,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-19,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-19,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-19,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-01-20,belasierra,6,FAMILIAR,0
2022-01-20,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-01-20,belasierra,8,"STANDAR DOBLE TWIN",0
2022-01-20,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",0
2022-01-20,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",0
2022-01-20,belasierra,11,"SUPERIOR DOBLE TWIN",0
2021-12-21,bhpoblado,2,"ESTANDAR KING",1
2021-12-21,bhpoblado,3,"ESTANDAR QUEEN",0
2021-12-21,bhpoblado,4,TWIN,0
2021-12-21,bhpoblado,5,"JUNIOR SUITE",0
2021-12-21,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-21,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-22,bhpoblado,2,"ESTANDAR KING",3
2021-12-22,bhpoblado,3,"ESTANDAR QUEEN",0
2021-12-22,bhpoblado,4,TWIN,0
2021-12-22,bhpoblado,5,"JUNIOR SUITE",0
2021-12-22,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-22,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-23,bhpoblado,2,"ESTANDAR KING",4
2021-12-23,bhpoblado,3,"ESTANDAR QUEEN",0
2021-12-23,bhpoblado,4,TWIN,0
2021-12-23,bhpoblado,5,"JUNIOR SUITE",0
2021-12-23,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-23,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-24,bhpoblado,2,"ESTANDAR KING",5
2021-12-24,bhpoblado,3,"ESTANDAR QUEEN",0
2021-12-24,bhpoblado,4,TWIN,0
2021-12-24,bhpoblado,5,"JUNIOR SUITE",0
2021-12-24,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-24,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-25,bhpoblado,2,"ESTANDAR KING",6
2021-12-25,bhpoblado,3,"ESTANDAR QUEEN",2
2021-12-25,bhpoblado,4,TWIN,0
2021-12-25,bhpoblado,5,"JUNIOR SUITE",0
2021-12-25,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-25,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-26,bhpoblado,2,"ESTANDAR KING",6
2021-12-26,bhpoblado,3,"ESTANDAR QUEEN",2
2021-12-26,bhpoblado,4,TWIN,0
2021-12-26,bhpoblado,5,"JUNIOR SUITE",0
2021-12-26,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-26,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-27,bhpoblado,2,"ESTANDAR KING",6
2021-12-27,bhpoblado,3,"ESTANDAR QUEEN",2
2021-12-27,bhpoblado,4,TWIN,0
2021-12-27,bhpoblado,5,"JUNIOR SUITE",0
2021-12-27,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-27,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-28,bhpoblado,2,"ESTANDAR KING",6
2021-12-28,bhpoblado,3,"ESTANDAR QUEEN",2
2021-12-28,bhpoblado,4,TWIN,0
2021-12-28,bhpoblado,5,"JUNIOR SUITE",0
2021-12-28,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-28,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-29,bhpoblado,2,"ESTANDAR KING",6
2021-12-29,bhpoblado,3,"ESTANDAR QUEEN",2
2021-12-29,bhpoblado,4,TWIN,0
2021-12-29,bhpoblado,5,"JUNIOR SUITE",0
2021-12-29,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-29,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-30,bhpoblado,2,"ESTANDAR KING",6
2021-12-30,bhpoblado,3,"ESTANDAR QUEEN",2
2021-12-30,bhpoblado,4,TWIN,0
2021-12-30,bhpoblado,5,"JUNIOR SUITE",0
2021-12-30,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-30,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-31,bhpoblado,2,"ESTANDAR KING",6
2021-12-31,bhpoblado,3,"ESTANDAR QUEEN",2
2021-12-31,bhpoblado,4,TWIN,0
2021-12-31,bhpoblado,5,"JUNIOR SUITE",0
2021-12-31,bhpoblado,6,"ESPECIAL TWIN",0
2021-12-31,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-01,bhpoblado,2,"ESTANDAR KING",6
2022-01-01,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-01,bhpoblado,4,TWIN,0
2022-01-01,bhpoblado,5,"JUNIOR SUITE",0
2022-01-01,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-01,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-02,bhpoblado,2,"ESTANDAR KING",6
2022-01-02,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-02,bhpoblado,4,TWIN,0
2022-01-02,bhpoblado,5,"JUNIOR SUITE",0
2022-01-02,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-02,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-03,bhpoblado,2,"ESTANDAR KING",6
2022-01-03,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-03,bhpoblado,4,TWIN,0
2022-01-03,bhpoblado,5,"JUNIOR SUITE",0
2022-01-03,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-03,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-04,bhpoblado,2,"ESTANDAR KING",6
2022-01-04,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-04,bhpoblado,4,TWIN,0
2022-01-04,bhpoblado,5,"JUNIOR SUITE",0
2022-01-04,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-04,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-05,bhpoblado,2,"ESTANDAR KING",6
2022-01-05,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-05,bhpoblado,4,TWIN,0
2022-01-05,bhpoblado,5,"JUNIOR SUITE",0
2022-01-05,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-05,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-06,bhpoblado,2,"ESTANDAR KING",6
2022-01-06,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-06,bhpoblado,4,TWIN,0
2022-01-06,bhpoblado,5,"JUNIOR SUITE",0
2022-01-06,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-06,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-07,bhpoblado,2,"ESTANDAR KING",6
2022-01-07,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-07,bhpoblado,4,TWIN,0
2022-01-07,bhpoblado,5,"JUNIOR SUITE",0
2022-01-07,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-07,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-08,bhpoblado,2,"ESTANDAR KING",6
2022-01-08,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-08,bhpoblado,4,TWIN,0
2022-01-08,bhpoblado,5,"JUNIOR SUITE",0
2022-01-08,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-08,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-09,bhpoblado,2,"ESTANDAR KING",6
2022-01-09,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-09,bhpoblado,4,TWIN,0
2022-01-09,bhpoblado,5,"JUNIOR SUITE",0
2022-01-09,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-09,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-10,bhpoblado,2,"ESTANDAR KING",6
2022-01-10,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-10,bhpoblado,4,TWIN,0
2022-01-10,bhpoblado,5,"JUNIOR SUITE",0
2022-01-10,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-10,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-11,bhpoblado,2,"ESTANDAR KING",6
2022-01-11,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-11,bhpoblado,4,TWIN,0
2022-01-11,bhpoblado,5,"JUNIOR SUITE",0
2022-01-11,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-11,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-12,bhpoblado,2,"ESTANDAR KING",6
2022-01-12,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-12,bhpoblado,4,TWIN,0
2022-01-12,bhpoblado,5,"JUNIOR SUITE",0
2022-01-12,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-12,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-13,bhpoblado,2,"ESTANDAR KING",6
2022-01-13,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-13,bhpoblado,4,TWIN,0
2022-01-13,bhpoblado,5,"JUNIOR SUITE",0
2022-01-13,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-13,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-14,bhpoblado,2,"ESTANDAR KING",6
2022-01-14,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-14,bhpoblado,4,TWIN,0
2022-01-14,bhpoblado,5,"JUNIOR SUITE",0
2022-01-14,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-14,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-15,bhpoblado,2,"ESTANDAR KING",6
2022-01-15,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-15,bhpoblado,4,TWIN,0
2022-01-15,bhpoblado,5,"JUNIOR SUITE",0
2022-01-15,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-15,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-16,bhpoblado,2,"ESTANDAR KING",6
2022-01-16,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-16,bhpoblado,4,TWIN,0
2022-01-16,bhpoblado,5,"JUNIOR SUITE",0
2022-01-16,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-16,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-17,bhpoblado,2,"ESTANDAR KING",6
2022-01-17,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-17,bhpoblado,4,TWIN,0
2022-01-17,bhpoblado,5,"JUNIOR SUITE",0
2022-01-17,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-17,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-18,bhpoblado,2,"ESTANDAR KING",6
2022-01-18,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-18,bhpoblado,4,TWIN,0
2022-01-18,bhpoblado,5,"JUNIOR SUITE",0
2022-01-18,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-18,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-19,bhpoblado,2,"ESTANDAR KING",6
2022-01-19,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-19,bhpoblado,4,TWIN,0
2022-01-19,bhpoblado,5,"JUNIOR SUITE",0
2022-01-19,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-19,bhpoblado,7,"ESPECIAL QUEEN",0
2022-01-20,bhpoblado,2,"ESTANDAR KING",6
2022-01-20,bhpoblado,3,"ESTANDAR QUEEN",2
2022-01-20,bhpoblado,4,TWIN,0
2022-01-20,bhpoblado,5,"JUNIOR SUITE",0
2022-01-20,bhpoblado,6,"ESPECIAL TWIN",0
2022-01-20,bhpoblado,7,"ESPECIAL QUEEN",0
2021-12-21,bsrosales,1,"JUNIOR SUITE QUEEN",0
2021-12-21,bsrosales,2,SUPERIOR,1
2021-12-21,bsrosales,3,"SUPERIOR TWIN",0
2021-12-21,bsrosales,4,ESTANDAR,0
2021-12-21,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-21,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-22,bsrosales,1,"JUNIOR SUITE QUEEN",17
2021-12-22,bsrosales,2,SUPERIOR,3
2021-12-22,bsrosales,3,"SUPERIOR TWIN",0
2021-12-22,bsrosales,4,ESTANDAR,0
2021-12-22,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-22,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-23,bsrosales,1,"JUNIOR SUITE QUEEN",35
2021-12-23,bsrosales,2,SUPERIOR,4
2021-12-23,bsrosales,3,"SUPERIOR TWIN",0
2021-12-23,bsrosales,4,ESTANDAR,0
2021-12-23,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-23,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-24,bsrosales,1,"JUNIOR SUITE QUEEN",38
2021-12-24,bsrosales,2,SUPERIOR,5
2021-12-24,bsrosales,3,"SUPERIOR TWIN",0
2021-12-24,bsrosales,4,ESTANDAR,0
2021-12-24,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-24,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-25,bsrosales,1,"JUNIOR SUITE QUEEN",50
2021-12-25,bsrosales,2,SUPERIOR,6
2021-12-25,bsrosales,3,"SUPERIOR TWIN",2
2021-12-25,bsrosales,4,ESTANDAR,0
2021-12-25,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-25,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-26,bsrosales,1,"JUNIOR SUITE QUEEN",51
2021-12-26,bsrosales,2,SUPERIOR,6
2021-12-26,bsrosales,3,"SUPERIOR TWIN",2
2021-12-26,bsrosales,4,ESTANDAR,0
2021-12-26,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-26,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-27,bsrosales,1,"JUNIOR SUITE QUEEN",51
2021-12-27,bsrosales,2,SUPERIOR,6
2021-12-27,bsrosales,3,"SUPERIOR TWIN",2
2021-12-27,bsrosales,4,ESTANDAR,0
2021-12-27,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-27,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-28,bsrosales,1,"JUNIOR SUITE QUEEN",51
2021-12-28,bsrosales,2,SUPERIOR,6
2021-12-28,bsrosales,3,"SUPERIOR TWIN",2
2021-12-28,bsrosales,4,ESTANDAR,0
2021-12-28,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-28,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-29,bsrosales,1,"JUNIOR SUITE QUEEN",51
2021-12-29,bsrosales,2,SUPERIOR,6
2021-12-29,bsrosales,3,"SUPERIOR TWIN",2
2021-12-29,bsrosales,4,ESTANDAR,0
2021-12-29,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-29,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-30,bsrosales,1,"JUNIOR SUITE QUEEN",51
2021-12-30,bsrosales,2,SUPERIOR,6
2021-12-30,bsrosales,3,"SUPERIOR TWIN",2
2021-12-30,bsrosales,4,ESTANDAR,0
2021-12-30,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-30,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-31,bsrosales,1,"JUNIOR SUITE QUEEN",51
2021-12-31,bsrosales,2,SUPERIOR,6
2021-12-31,bsrosales,3,"SUPERIOR TWIN",2
2021-12-31,bsrosales,4,ESTANDAR,0
2021-12-31,bsrosales,5,"ESTANDAR ESPECIAL",0
2021-12-31,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-01,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-01,bsrosales,2,SUPERIOR,6
2022-01-01,bsrosales,3,"SUPERIOR TWIN",2
2022-01-01,bsrosales,4,ESTANDAR,0
2022-01-01,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-01,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-02,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-02,bsrosales,2,SUPERIOR,6
2022-01-02,bsrosales,3,"SUPERIOR TWIN",2
2022-01-02,bsrosales,4,ESTANDAR,0
2022-01-02,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-02,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-03,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-03,bsrosales,2,SUPERIOR,6
2022-01-03,bsrosales,3,"SUPERIOR TWIN",2
2022-01-03,bsrosales,4,ESTANDAR,0
2022-01-03,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-03,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-04,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-04,bsrosales,2,SUPERIOR,6
2022-01-04,bsrosales,3,"SUPERIOR TWIN",2
2022-01-04,bsrosales,4,ESTANDAR,0
2022-01-04,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-04,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-05,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-05,bsrosales,2,SUPERIOR,6
2022-01-05,bsrosales,3,"SUPERIOR TWIN",2
2022-01-05,bsrosales,4,ESTANDAR,0
2022-01-05,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-05,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-06,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-06,bsrosales,2,SUPERIOR,6
2022-01-06,bsrosales,3,"SUPERIOR TWIN",2
2022-01-06,bsrosales,4,ESTANDAR,0
2022-01-06,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-06,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-07,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-07,bsrosales,2,SUPERIOR,6
2022-01-07,bsrosales,3,"SUPERIOR TWIN",2
2022-01-07,bsrosales,4,ESTANDAR,0
2022-01-07,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-07,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-08,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-08,bsrosales,2,SUPERIOR,6
2022-01-08,bsrosales,3,"SUPERIOR TWIN",2
2022-01-08,bsrosales,4,ESTANDAR,0
2022-01-08,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-08,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-09,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-09,bsrosales,2,SUPERIOR,6
2022-01-09,bsrosales,3,"SUPERIOR TWIN",2
2022-01-09,bsrosales,4,ESTANDAR,0
2022-01-09,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-09,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-10,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-10,bsrosales,2,SUPERIOR,6
2022-01-10,bsrosales,3,"SUPERIOR TWIN",2
2022-01-10,bsrosales,4,ESTANDAR,0
2022-01-10,bsrosales,5,"ESTANDAR ESPECIAL",0
